video_id,user_id,username,hashtag
7651721580401151252,6992225461372584965,stidtorres29,colombia
7652944910097698068,6806792334887715845,medecianlaloca,eleccionespresidenciales
7652944910097698068,6806792334887715845,medecianlaloca,elecciones2026
7652944910097698068,6806792334887715845,medecianlaloca,cepedapresidente
7652944910097698068,6806792334887715845,medecianlaloca,pactohistorico
7652944910097698068,6806792334887715845,medecianlaloca,parati
7653089841126608146,7123602623370740742,petermt80,cepedapresidente
7653089841126608146,7123602623370740742,petermt80,pactohistorico
7653089841126608146,7123602623370740742,petermt80,eleccionescolombia2026
7653089841126608146,7123602623370740742,petermt80,colombia
7653089841126608146,7123602623370740742,petermt80,ivancepedapresidente
7652740528513076498,131326885099290624,sofiafrancorodri,ivancepeda
7652740528513076498,131326885099290624,sofiafrancorodri,pactohistorico
7652740528513076498,131326885099290624,sofiafrancorodri,colombia
7652740528513076498,131326885099290624,sofiafrancorodri,elecciones2026
7649933743125318932,182383424660324352,darbinsonandres,abelardopresidente
7649933743125318932,182383424660324352,darbinsonandres,ivancepeda
7649933743125318932,182383424660324352,darbinsonandres,jphernandez
7649933743125318932,182383424660324352,darbinsonandres,viral
7623065279743937813,7003556096225297413,yonatanpolitica,colombianos
7623065279743937813,7003556096225297413,yonatanpolitica,romperelsistema⚒
7623065279743937813,7003556096225297413,yonatanpolitica,ultimahora
7623065279743937813,7003556096225297413,yonatanpolitica,cepeda
7652904171749920018,6817571385398117382,yekha38,armycolombia
7652904171749920018,6817571385398117382,yekha38,cepeda
7652904171749920018,6817571385398117382,yekha38,ivancepedapresidente
7652904171749920018,6817571385398117382,yekha38,kpopersfyp
7652904171749920018,6817571385398117382,yekha38,army
7616900452117957895,7231745925596382213,franciscolo29,niperdonniolvido
7616900452117957895,7231745925596382213,franciscolo29,guerrilleroscongresistas
7616900452117957895,7231745925596382213,franciscolo29,gustavopetro
7616900452117957895,7231745925596382213,franciscolo29,sandraramirez
7616900452117957895,7231745925596382213,franciscolo29,niperdonniolvido
7646620360133086484,275120863170228224,kathecardona2,cepedapresidente
7646620360133086484,275120863170228224,kathecardona2,parati
7646620360133086484,275120863170228224,kathecardona2,segundavuelta
7646620360133086484,275120863170228224,kathecardona2,petro
7650609162044427541,7222353784495817733,viviavd03,melajuegoporlavida
7650609162044427541,7222353784495817733,viviavd03,cepedapresidente
7650609162044427541,7222353784495817733,viviavd03,elecciones2026
7650609162044427541,7222353784495817733,viviavd03,🇨🇴
7646214947768175880,245761773449015296,tejedorrx,ivancepeda
7646214947768175880,245761773449015296,tejedorrx,firmesporlapatria
7646214947768175880,245761773449015296,tejedorrx,colombia
7646214947768175880,245761773449015296,tejedorrx,viraltiktok
7565906602813902100,6791466119204570117,giovannygordillos,cepedaguerrillero
7565906602813902100,6791466119204570117,giovannygordillos,cepedaesterrorismo
7565906602813902100,6791466119204570117,giovannygordillos,cepedaesviolencia
7565906602813902100,6791466119204570117,giovannygordillos,izquierdamiserable
7565906602813902100,6791466119204570117,giovannygordillos,colombia
7644717265249766663,6793880723860587526,lala.contreras5,abelardodelaespriella
7644717265249766663,6793880723860587526,lala.contreras5,elecciones
7644717265249766663,6793880723860587526,lala.contreras5,colombia
7644717265249766663,6793880723860587526,lala.contreras5,cepeda
7644717265249766663,6793880723860587526,lala.contreras5,uribe
7647709144270523668,7645690251986469908,izaquierda_r,ivancepeda
7647709144270523668,7645690251986469908,izaquierda_r,parati
7647709144270523668,7645690251986469908,izaquierda_r,edits
7647709144270523668,7645690251986469908,izaquierda_r,clarent
7647709144270523668,7645690251986469908,izaquierda_r,cepeda
7651660285631040785,6867533589296284677,solocepedaenestam0nda,fyp
7651660285631040785,6867533589296284677,solocepedaenestam0nda,colombia
7651660285631040785,6867533589296284677,solocepedaenestam0nda,mundial
7652923077952687378,7387845447840482310,silviopablo.consultor,cepeda
7652923077952687378,7387845447840482310,silviopablo.consultor,politica
7652923077952687378,7387845447840482310,silviopablo.consultor,colimbia
7652923077952687378,7387845447840482310,silviopablo.consultor,parati
7651028757427309842,6842809001349235718,nelsyconalma,cepedapresidente
7651028757427309842,6842809001349235718,nelsyconalma,mascotas
7651028757427309842,6842809001349235718,nelsyconalma,perros
7651028757427309842,6842809001349235718,nelsyconalma,amoranimal
7651028757427309842,6842809001349235718,nelsyconalma,doglovers
7650895237602168085,6779794926408680453,reytorre_,melajuegoporlavida
7650484692621282581,6789265782713189381,rare_ay,solocepeda
7650484692621282581,6789265782713189381,rare_ay,cepedapresidente
7652967001001872660,6815387398509560837,_yosimellamojavier_,melajuegoporlavida
7652967001001872660,6815387398509560837,_yosimellamojavier_,querimeyquesepuede
7652967001001872660,6815387398509560837,_yosimellamojavier_,ivancepedapresidente
7652967001001872660,6815387398509560837,_yosimellamojavier_,porlaventana
7652967001001872660,6815387398509560837,_yosimellamojavier_,yosimellamojavier
7652876895813405959,7519297133885178885,llaneroclips,juanpisgonzalez
7652876895813405959,7519297133885178885,llaneroclips,cepeda
7652876895813405959,7519297133885178885,llaneroclips,presidente
7652876895813405959,7519297133885178885,llaneroclips,viraltiktok
7652876895813405959,7519297133885178885,llaneroclips,fyp
7652302949477059861,7524781373866279954,conversandoporcolombia,cepedapresidente
7652302949477059861,7524781373866279954,conversandoporcolombia,viral
7652302949477059861,7524781373866279954,conversandoporcolombia,army
7652302949477059861,7524781373866279954,conversandoporcolombia,josemanuelrestrepo
7652302949477059861,7524781373866279954,conversandoporcolombia,abelardodelaespriella
7652090735587806485,6820139186248008709,fernanda_barrios_,melajuegoporlavida
7652090735587806485,6820139186248008709,fernanda_barrios_,cepedapresidente
7652090735587806485,6820139186248008709,fernanda_barrios_,fyyyyyyyyyppppp
7651480229944347911,7309243973250466821,isaaa_bell.0,iváncepeda
7651480229944347911,7309243973250466821,isaaa_bell.0,izquierda
7651480229944347911,7309243973250466821,isaaa_bell.0,fyp
7651480229944347911,7309243973250466821,isaaa_bell.0,ivánpresidente
7647983343014776085,6790942704279045126,niniburcas,ivancepeda
7647983343014776085,6790942704279045126,niniburcas,cepedapresidente
7647983343014776085,6790942704279045126,niniburcas,elecciones
7647983343014776085,6790942704279045126,niniburcas,izquierda
7647983343014776085,6790942704279045126,niniburcas,💜
7652810907558366495,7629746868553270286,alvarotiktoker3,liveincentiveprogram
7652810907558366495,7629746868553270286,alvarotiktoker3,sidehustlelive
7652810907558366495,7629746868553270286,alvarotiktoker3,paidpartnership
7646997054287351048,131569126837424128,camila_lancheroz,ivancepeda
7646997054287351048,131569126837424128,camila_lancheroz,colombia
7646997054287351048,131569126837424128,camila_lancheroz,cepedapresidente
7652896053766868244,6984600072906490886,ivancepedacast,melajuegoporlavida
7652896053766868244,6984600072906490886,ivancepedacast,ivancepedapresidente
7652896053766868244,6984600072906490886,ivancepedacast,elecciones2026
7652896053766868244,6984600072906490886,ivancepedacast,parati
7652896053766868244,6984600072906490886,ivancepedacast,ivancepeda
7651681301291896072,6911305635566208006,pizarromariajo,melajuegoporlavida
7651681301291896072,6911305635566208006,pizarromariajo,fucknews
7651681301291896072,6911305635566208006,pizarromariajo,elecciones2026
7652912309454572818,7533380455808156680,the_juanpis_,the
7652912309454572818,7533380455808156680,the_juanpis_,ivancepeda
7652912309454572818,7533380455808156680,the_juanpis_,live
7652912309454572818,7533380455808156680,the_juanpis_,show
7652912309454572818,7533380455808156680,the_juanpis_,colombia
7652440210759781652,6984600072906490886,ivancepedacast,melajuegoporlavida
7652440210759781652,6984600072906490886,ivancepedacast,ivancepedapresidente
7652440210759781652,6984600072906490886,ivancepedacast,parati
7652440210759781652,6984600072906490886,ivancepedacast,elecciones2026
7652440210759781652,6984600072906490886,ivancepedacast,ivancepeda
7633832521880423700,7612515522660385793,pactopv,nomasuribismo
7633832521880423700,7612515522660385793,pactopv,pactohistorico
7633832521880423700,7612515522660385793,pactopv,elpactoesconiván
7633832521880423700,7612515522660385793,pactopv,ivancepedapresidente2026🇨🇴
7633832521880423700,7612515522660385793,pactopv,lucasvilla
7651082336771165460,6809465403783611398,anierragde,colombia🇨🇴
7651082336771165460,6809465403783611398,anierragde,pactohistorico
7651082336771165460,6809465403783611398,anierragde,viral
7651082336771165460,6809465403783611398,anierragde,viraltiktok
7651082336771165460,6809465403783611398,anierragde,ivancepeda
7652962246041062663,194012228898148352,opauu_,ivancepeda
7652962246041062663,194012228898148352,opauu_,pactohistorico
7652962246041062663,194012228898148352,opauu_,colombia
7652962246041062663,194012228898148352,opauu_,elecciones
7652962246041062663,194012228898148352,opauu_,porlaventana
7103927467588455686,6816161571028730886,comentandove,pactohistorico
7103927467588455686,6816161571028730886,comentandove,tendencia
7103927467588455686,6816161571028730886,comentandove,parati
7103927467588455686,6816161571028730886,comentandove,luiscarlosgalan
7652383316955450631,7410125571861496837,frank.ilusionista,firmesporlapatria
7652383316955450631,7410125571861496837,frank.ilusionista,salvacionnacional
7652383316955450631,7410125571861496837,frank.ilusionista,tigreabelardo
7652383316955450631,7410125571861496837,frank.ilusionista,votacionespresidenciales2026
7652383316955450631,7410125571861496837,frank.ilusionista,votacionescolombia
7653075018804464917,7118185816791499782,jonathanvarod,cepedapresidente
7653075018804464917,7118185816791499782,jonathanvarod,cepeda
7653075018804464917,7118185816791499782,jonathanvarod,pactohistorico
7652895583035739412,6820118938690536453,josecoffee4327,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
7652895583035739412,6820118938690536453,josecoffee4327,tigre
7652895583035739412,6820118938690536453,josecoffee4327,pacttohistorico
7652895583035739412,6820118938690536453,josecoffee4327,colombia
7652895583035739412,6820118938690536453,josecoffee4327,eleciones
7644601167187725586,7361978486892889094,laura_garcia2378,pactohistorico
7644601167187725586,7361978486892889094,laura_garcia2378,paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
7644601167187725586,7361978486892889094,laura_garcia2378,politica
7644601167187725586,7361978486892889094,laura_garcia2378,colombia🇨🇴
7652903875355118856,257332421145018369,davincirojaz,ivancepeda
7652903875355118856,257332421145018369,davincirojaz,ivancepedapresidente
7652903875355118856,257332421145018369,davincirojaz,pactohistorico
7652903875355118856,257332421145018369,davincirojaz,gustavopetro
7652903875355118856,257332421145018369,davincirojaz,ivancepedapresidente2026
7652903875355118856,257332421145018369,davincirojaz,abelardodelaespriella
7652433286337137940,7606320241605411857,apoyoivancepeda21,politica
7652433286337137940,7606320241605411857,apoyoivancepeda21,elecciones
7652433286337137940,7606320241605411857,apoyoivancepeda21,colombia
7652433286337137940,7606320241605411857,apoyoivancepeda21,pactohistorico
7652433286337137940,7606320241605411857,apoyoivancepeda21,ivancepedapresidente
7653089609425145106,6845396512722519046,07vivianita,cepedapresidente2026
7653089609425145106,6845396512722519046,07vivianita,cepeda
7653089609425145106,6845396512722519046,07vivianita,pastusosberracos
7653089609425145106,6845396512722519046,07vivianita,pastusosentiktok
7653089609425145106,6845396512722519046,07vivianita,pactohistorico
7611548544553733397,7603078023730840577,impactopublicooficial,farcpolitica
7541523251273551160,6709918282415948805,jco_el_parcero,dúo
7541523251273551160,6709918282415948805,jco_el_parcero,colombia
7541523251273551160,6709918282415948805,jco_el_parcero,ivancepeda
7652141330612653332,7348604663543792646,visioncolombia2026,elecciones2026
7609466428986641685,7569284053196276752,clips_politica0,petro
7609466428986641685,7569284053196276752,clips_politica0,politica
7609466428986641685,7569284053196276752,clips_politica0,real
7609466428986641685,7569284053196276752,clips_politica0,viral
7609466428986641685,7569284053196276752,clips_politica0,fyp
7651712539750894869,6953654022243222534,gregoriocaromoreno,liveincentiveprogram
7651712539750894869,6953654022243222534,gregoriocaromoreno,zerotohero
7651712539750894869,6953654022243222534,gregoriocaromoreno,paidpartnership
7650093655079882005,7132928646034424837,los_americanos,colombia
7650093655079882005,7132928646034424837,los_americanos,politica
7650093655079882005,7132928646034424837,los_americanos,historia
7650093655079882005,7132928646034424837,los_americanos,colombia🇨🇴
7650093655079882005,7132928646034424837,los_americanos,cepeda
7652078817946668309,7540388416879870992,enlacenoticiascol,ivancepeda
7652078817946668309,7540388416879870992,enlacenoticiascol,abelardodelaespriella
7652431574079819026,6791466119204570117,giovannygordillos,viral
7652431574079819026,6791466119204570117,giovannygordillos,tiktok
7652431574079819026,6791466119204570117,giovannygordillos,niunvotoparacepedafarc
7652431574079819026,6791466119204570117,giovannygordillos,colombia
7652431574079819026,6791466119204570117,giovannygordillos,reclutadoresdemenores
7618066571574955271,7575203651398403079,albeiro.t8,fueracepeda
7618066571574955271,7575203651398403079,albeiro.t8,colombia🇨🇴
